Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
13160	-29.0165	-23.6437	-5.37279	0.01	1.193685	-2.405892	0.003927427
13170	-28.5689	-23.7864	-4.78257	0.01	0.7582024	-2.284471	0.005194324
13180	-29.3161	-23.5017	-5.81441	0.01	1.419009	-2.396038	0.004017554
13190	-31.7109	-22.1715	-9.53944	0.01	3.223093	-1.939187	0.01150305
13200	-31.3754	-26.4716	-4.90386	0.01	0.5272314	-3.187601	0.0006492313
13210	-31.2883	-25.665	-5.62334	0.01	1.324143	-3.022485	0.0009495437
13220	-28.5654	-23.6513	-4.91402	0.01	0.9044189	-2.189633	0.006462001
13230	-29.2099	-23.4382	-5.77165	0.01	1.398023	-2.358649	0.004378755
13240	-28.9869	-24.2213	-4.76561	0.01	0.6642528	-2.027052	0.009396103
13250	-29.3374	-24.5397	-4.7977	0.01	0.7836307	-2.676466	0.002106366
13260	-28.8256	-24.0379	-4.78761	0.01	0.6155131	-2.424845	0.00375972
13270	-31.1861	-24.524	-6.66218	0.01	1.821021	-2.766394	0.001712405
13280	-31.5809	-23.8475	-7.73339	0.01	2.324784	-2.625177	0.002370407
13290	-28.5482	-23.6882	-4.86001	0.01	0.8563436	-2.236195	0.005805032
13300	-28.5722	-23.7686	-4.80365	0.01	0.7922054	-2.174466	0.00669166
13310	-29.5113	-23.9592	-5.55208	0.01	1.287899	-1.887147	0.01296739
13320	-29.3273	-24.3386	-4.98872	0.01	0.9614968	-2.633843	0.002323574
13330	-29.5864	-23.2483	-6.33813	0.01	1.669239	-2.335901	0.00461423
13340	-29.9487	-23.696	-6.25277	0.01	1.629032	-2.50983	0.003091506
13350	-28.6428	-23.5226	-5.12018	0.01	1.048573	-2.191512	0.006434097
13360	-30.2796	-22.8385	-7.44107	0.01	2.18607	-2.257284	0.00552989
13370	-29.6598	-23.5714	-6.08831	0.01	1.551077	-2.452663	0.00352644
13380	-28.6873	-23.6633	-5.02401	0.01	0.9861544	-2.340597	0.004564598
13390	-30.3903	-24.2728	-6.11748	0.01	0.3018393	-2.417918	0.003820165
13400	-28.7753	-23.9727	-4.80262	0.01	0.5973547	-2.179748	0.006610771
13410	-28.5582	-23.6952	-4.86298	0.01	0.8592163	-2.186431	0.006509821
13420	-28.5656	-23.6486	-4.91697	0.01	0.9068401	-2.190867	0.006443667
13430	-29.128	-23.2164	-5.91166	0.01	1.466315	-2.091808	0.008094542
13440	-28.9518	-24.155	-4.79679	0.01	0.7822657	-1.998487	0.01003491
13450	-31.5698	-24.2682	-7.30163	0.01	2.120338	-2.720646	0.00190263
13460	-28.7728	-23.8371	-4.93571	0.01	0.9218448	-2.424161	0.003765642
13470	-28.6831	-23.4805	-5.20259	0.01	1.098202	-2.197724	0.006342727
13480	-28.6643	-23.8866	-4.7777	0.01	0.7481929	-2.116477	0.007647554
13490	-28.8314	-23.3675	-5.46384	0.01	1.242148	-2.205987	0.006223195
13500	-31.9261	-24.565	-7.36109	0.01	2.148336	-2.796575	0.001597441
13510	-29.7129	-22.8929	-6.81993	0.01	1.894706	-2.158946	0.006935126
13520	-28.826	-23.4667	-5.35936	0.01	1.186406	-2.090811	0.008113148
13530	-29.0371	-23.2276	-5.8095	0.01	1.416603	-2.161571	0.006893327
13540	-28.684	-23.605	-5.07899	0.01	1.02256	-2.107532	0.007806703
13550	-29.2449	-23.3004	-5.94443	0.01	1.482143	-2.305809	0.004945279
13560	-29.6395	-24.8728	-4.76667	0.01	0.7161426	-1.878929	0.01321511
13570	-29.7093	-23.8221	-5.88727	0.01	1.454501	-2.528428	0.002961911
13580	-29.4086	-24.0671	-5.34145	0.01	1.17664	-1.894434	0.01275163
13590	-28.8411	-23.9495	-4.89159	0.01	0.8853978	-2.018721	0.009578098
13600	-30.1108	-24.7391	-5.37172	0.01	1.193104	-2.77778	0.00166809
13610	-29.4251	-23.055	-6.3701	0.01	1.684267	-2.201298	0.006290739
13620	-28.7396	-23.616	-5.12361	0.01	1.050698	-2.080657	0.008305063
13630	-29.752	-24.866	-4.88597	0.01	0.8804527	-1.837528	0.01453691
13640	-29.4764	-24.6906	-4.78577	0.01	0.7641737	-2.722428	0.001894839
13650	-30.8402	-23.6376	-7.20253	0.01	2.073766	-2.543868	0.002858458
13660	-30.1234	-24.8544	-5.26897	0.01	0.4156816	-2.731863	0.001854117
13670	-29.8188	-24.5548	-5.26408	0.01	0.4166967	-2.621641	0.002389784
13680	-29.0365	-24.2608	-4.7757	0.01	0.7436293	-2.570622	0.002687684
13690	-28.9639	-24.0219	-4.942	0.01	0.5097006	-2.322184	0.00476229
13700	-28.9868	-24.196	-4.79083	0.01	0.7728755	-1.991169	0.01020543
13710	-28.9528	-23.7053	-5.24759	0.01	1.124221	-2.004532	0.00989619
13720	-29.7763	-24.4877	-5.2886	0.01	0.4116833	-2.592348	0.002556538
13730	-30.1424	-22.9761	-7.16623	0.01	2.05673	-1.93953	0.01149397
13740	-28.5458	-23.714	-4.83181	0.01	0.8270413	-2.234532	0.00582731
13750	-28.8468	-24.0631	-4.78372	0.01	0.7603958	-2.489736	0.003237906
13760	-28.8448	-23.5537	-5.29107	0.01	1.148785	-2.338795	0.004583581
13770	-28.9912	-23.2558	-5.73533	0.01	1.380096	-2.172212	0.006726475
13780	-30.3603	-25.1745	-5.18581	0.01	1.088321	-2.887024	0.001297107
13790	-30.198	-24.4491	-5.74895	0.01	0.340609	-2.1121	0.007725019
13800	-30.6923	-25.8109	-4.88134	0.01	0.5390461	-3.020903	0.0009530093
13810	-29.1248	-24.1375	-4.98723	0.01	0.960426	-2.563425	0.002732594
13820	-31.0923	-26.2642	-4.8281	0.01	0.5740585	-1.755977	0.01753973
13830	-33.1325	-27.7812	-5.35127	0.01	1.182004	-1.536887	0.02904778
13840	-28.625	-23.8597	-4.76532	0.01	0.7095818	-2.33437	0.004630517
13850	-29.4374	-24.1107	-5.32666	0.01	1.168525	-2.586175	0.002593133
13860	-28.5598	-23.7578	-4.802	0.01	0.7898917	-2.280397	0.005243278
13870	-32.1706	-25.9229	-6.24769	0.01	1.626634	-3.095351	0.0008028769
13880	-31.0528	-22.9295	-8.12336	0.01	2.512209	-2.3638	0.004327131
13890	-28.7874	-23.8588	-4.92864	0.01	0.9162556	-2.433871	0.003682381
13900	-29.4388	-23.1265	-6.31224	0.01	1.657059	-2.03089	0.009313429
13910	-31.9931	-26.2311	-5.76206	0.01	1.393299	-1.610012	0.0245464
13920	-29.571	-23.0102	-6.56083	0.01	1.773647	-2.214541	0.006101816
13930	-28.6264	-23.6304	-4.99597	0.01	0.9666614	-2.133695	0.007350296
13940	-28.5969	-23.749	-4.84796	0.01	0.8443083	-2.326919	0.004710656
13950	-30.0036	-24.8105	-5.19308	0.01	0.4323271	-1.97976	0.01047708
13960	-29.3475	-23.4213	-5.9262	0.01	1.473342	-2.371085	0.004255147
13970	-28.9095	-24.0483	-4.86113	0.01	0.8574365	-1.999578	0.01000973
13980	-34.7751	-21.1885	-13.5866	0.01	5.614745	-1.893696	0.01277333
13990	-29.116	-24.0166	-5.09948	0.01	1.035617	-2.531225	0.002942895
14000	-28.763	-23.9992	-4.76377	0.01	0.6766569	-2.102227	0.007902648
14010	-29.3915	-24.5813	-4.81021	0.01	0.589682	-1.968522	0.01075173
14020	-28.7353	-23.8298	-4.90552	0.01	0.8973383	-2.057951	0.008750826
14030	-29.4718	-24.0935	-5.37835	0.01	1.196684	-1.884068	0.01305966
14040	-28.8828	-23.7898	-5.09305	0.01	1.031545	-2.432987	0.003689889
14050	-28.5826	-23.6719	-4.91069	0.01	0.9016607	-2.158633	0.006940126
14060	-28.6681	-23.4984	-5.16966	0.01	1.078711	-2.216113	0.006079764
14070	-28.8184	-24.001	-4.81734	0.01	0.810096	-2.473823	0.003358743
14080	-28.9961	-23.5782	-5.41792	0.01	1.217888	-2.378989	0.004178408
14090	-28.7058	-23.462	-5.24379	0.01	1.122048	-2.20787	0.00619626
14100	-30.938	-24.7881	-6.14994	0.01	1.580378	-2.818504	0.001518783
14110	-29.0836	-24.254	-4.82962	0.01	0.8245838	-2.583055	0.00261183
14120	-28.6533	-23.5818	-5.07155	0.01	1.017754	-2.28525	0.005185011
14130	-29.4134	-24.378	-5.03545	0.01	0.4752581	-2.55948	0.002757527
14140	-29.5035	-24.701	-4.80247	0.01	0.7905479	-1.885063	0.01302978
14150	-29.0095	-23.259	-5.75055	0.01	1.387619	-2.125701	0.007486844
14160	-29.7359	-24.1623	-5.57359	0.01	0.3636674	-2.298457	0.00502971
14170	-30.7841	-25.9795	-4.80461	0.01	0.7935459	-3.076414	0.00083866
14180	-28.9713	-24.1707	-4.80058	0.01	0.7878586	-2.543496	0.002860911
14190	-29.1979	-24.0788	-5.11911	0.01	0.4507706	-2.327631	0.004702931
14200	-28.8419	-24.0758	-4.76615	0.01	0.6617717	-2.465968	0.003420046
14210	-29.7836	-24.9939	-4.78968	0.01	0.6126937	-1.890064	0.01288059
14220	-28.8416	-23.3937	-5.44795	0.01	1.233791	-2.245387	0.005683465
14230	-28.6131	-23.647	-4.96607	0.01	0.9449975	-2.298343	0.005031032
14240	-28.9071	-24.0159	-4.89117	0.01	0.8850304	-2.499841	0.003163434
14250	-29.2813	-23.0972	-6.18405	0.01	1.596548	-2.16957	0.006767521
14260	-30.1864	-22.9632	-7.22324	0.01	2.083487	-1.936018	0.0115873
14270	-29.3274	-23.0672	-6.26021	0.01	1.632543	-2.133694	0.007350309
14280	-28.7281	-23.4765	-5.25161	0.01	1.126517	-2.251942	0.005598318
14290	-29.8849	-23.6779	-6.20702	0.01	1.607416	-1.866999	0.01358315
14300	-28.9872	-24.2014	-4.78584	0.01	0.7642893	-2.551057	0.002811529
14310	-29.085	-23.3872	-5.69782	0.01	1.361478	-2.315508	0.004836058
14320	-32.5176	-27.6159	-4.90164	0.01	0.8940601	-3.466138	0.0003418706
14330	-29.2349	-23.7297	-5.50519	0.01	1.26372	-2.461357	0.003456554
14340	-30.2247	-22.6611	-7.56357	0.01	2.244039	-2.128027	0.007446858
14350	-28.9133	-24.0047	-4.90855	0.01	0.5249208	-2.314284	0.004849711
14360	-29.3573	-24.5034	-4.85388	0.01	0.850304	-1.901591	0.01254322
14370	-31.0482	-25.4267	-5.62145	0.01	1.323186	-1.687636	0.02052881
14380	-29.2012	-23.4338	-5.76735	0.01	1.395907	-2.355608	0.004409525
14390	-30.6216	-25.685	-4.93653	0.01	0.5120557	-2.986024	0.001032703
14400	-29.5751	-24.1417	-5.43341	0.01	0.385256	-2.326408	0.004716203
14410	-29.4942	-24.6355	-4.85876	0.01	0.552394	-2.676198	0.002107666
14420	-29.772	-24.9871	-4.78487	0.01	0.7625365	-1.850251	0.01411721
14430	-29.6859	-24.2846	-5.40131	0.01	1.209023	-2.647274	0.002252817
14440	-31.2308	-22.5602	-8.67056	0.01	2.780767	-1.890909	0.01285556
14450	-30.0983	-23.4689	-6.6294	0.01	1.805701	-2.45587	0.003500499
14460	-29.5182	-24.7074	-4.81079	0.01	0.5891203	-2.706051	0.001967653
14470	-30.6106	-24.295	-6.31559	0.01	1.658638	-1.757514	0.01747778
14480	-29.4905	-24.7023	-4.7882	0.01	0.6147079	-1.936944	0.01156261
14490	-32.1933	-25.1604	-7.03299	0.01	1.994303	-2.931667	0.001170397
14500	-29.8828	-24.5669	-5.31592	0.01	0.4063015	-2.624397	0.002374669
14510	-30.2541	-22.9884	-7.26573	0.01	2.103453	-1.921157	0.01199064
14520	-29.417	-23.0742	-6.34276	0.01	1.671419	-2.214801	0.006098161
14530	-28.6768	-23.6228	-5.05406	0.01	1.006316	-2.106466	0.007825901
14540	-28.7864	-24.0187	-4.76764	0.01	0.7201188	-2.455	0.003507518
14550	-30.8648	-22.8303	-8.03448	0.01	2.469229	-2.317582	0.004813027
14560	-29.7566	-23.9014	-5.8552	0.01	1.438918	-1.861684	0.01375041
14570	-30.732	-24.8667	-5.86533	0.01	1.443845	-2.829946	0.001479291
14580	-28.6334	-23.7455	-4.88786	0.01	0.8821251	-2.111295	0.007739359
14590	-29.7737	-24.9225	-4.85118	0.01	0.5573086	-1.917688	0.01208681
14600	-29.4143	-24.3905	-5.02385	0.01	0.4790506	-2.566085	0.002715905
14610	-28.7271	-23.5634	-5.16371	0.01	1.075142	-2.308481	0.004914944
14620	-29.9966	-24.113	-5.88354	0.01	1.452689	-2.621815	0.00238883
14630	-28.9406	-23.3601	-5.58049	0.01	1.302418	-2.262525	0.005463551
14640	-32.3855	-22.1264	-10.2591	0.01	3.606283	-1.864186	0.01367143
14650	-31.7812	-22.5384	-9.2428	0.01	3.069707	-1.839431	0.01447335
14660	-29.0824	-23.5413	-5.54114	0.01	1.282283	-2.378918	0.004179096
14670	-28.8854	-24.0004	-4.88508	0.01	0.879659	-2.491719	0.00322315
14680	-28.8729	-23.5371	-5.33575	0.01	1.17352	-2.338169	0.004590193
14690	-29.063	-24.1842	-4.87885	0.01	0.5404338	-2.099478	0.007952836
14700	-30.618	-24.0904	-6.52758	0.01	1.75809	-2.645239	0.002263401
14710	-28.812	-23.5453	-5.26668	0.01	1.135073	-2.071309	0.008485764
14720	-29.5938	-24.5994	-4.99441	0.01	0.4892191	-2.001744	0.009959932
14730	-30.6914	-24.8061	-5.88528	0.01	1.453537	-2.814862	0.001531573
14740	-28.6992	-23.5798	-5.11943	0.01	1.048111	-2.107385	0.007809351
14750	-29.1246	-23.2507	-5.87394	0.01	1.44803	-2.072985	0.008453073
14760	-29.7315	-24.9678	-4.76362	0.01	0.6783984	-2.797749	0.001593129
14770	-31.2376	-24.6749	-6.56267	0.01	1.774505	-2.801899	0.001577979
14780	-28.7395	-23.4987	-5.2408	0.01	1.120338	-2.11774	0.007625357
14790	-29.0516	-24.2232	-4.82845	0.01	0.8232513	-2.571173	0.002684274
14800	-29.2273	-23.1359	-6.09135	0.01	1.552525	-2.107066	0.007815094
14810	-33.9372	-22.6366	-11.3007	0.01	4.191046	-1.695509	0.02016004
14820	-31.4909	-22.8885	-8.60237	0.01	2.746908	-1.811936	0.01541927
14830	-29.7183	-24.9511	-4.76723	0.01	0.6574192	-2.790705	0.001619181
14840	-29.1172	-24.2194	-4.89774	0.01	0.5303143	-2.49824	0.003175121
14850	-30.2302	-24.7661	-5.46405	0.01	0.3802483	-2.695692	0.002015151
14860	-29.6979	-23.8242	-5.8737	0.01	1.447914	-2.528227	0.002963282
14870	-30.2023	-23.7313	-6.47099	0.01	1.731592	-1.829963	0.01479234
14880	-28.6688	-23.8935	-4.77532	0.01	0.6359949	-2.236795	0.005797017
14890	-28.8001	-23.5781	-5.22202	0.01	1.109515	-2.067344	0.008563591
14900	-29.2295	-23.3593	-5.87019	0.01	1.446206	-2.008379	0.009808917
14910	-31.235	-26.1338	-5.10121	0.01	0.4556396	-3.100198	0.000793966
14920	-28.6143	-23.7009	-4.91342	0.01	0.9039204	-2.127294	0.007459432
14930	-28.7751	-24.0112	-4.76398	0.01	0.6745612	-2.433636	0.003684374
14940	-29.3076	-24.5441	-4.76348	0.01	0.6804373	-1.945372	0.0113404
14950	-29.9464	-24.8323	-5.11404	0.01	1.044752	-1.80439	0.01568952
14960	-32.6845	-25.9148	-6.76971	0.01	1.871249	-3.101738	0.0007911559
14970	-31.2721	-26.4613	-4.81086	0.01	0.5890585	-3.187267	0.0006497303
14980	-28.5743	-23.6144	-4.95992	0.01	0.9404064	-2.223208	0.005981253
14990	-29.4309	-24.3795	-5.0514	0.01	1.004563	-2.65278	0.002224438
15000	-29.1022	-23.2097	-5.89243	0.01	1.457005	-2.204136	0.006249776
15010	-29.3667	-23.0595	-6.30723	0.01	1.654701	-2.175977	0.006668419
15020	-29.7872	-25.0217	-4.76543	0.01	0.7101713	-1.859121	0.0138318
15030	-29.2222	-24.4521	-4.7701	0.01	0.7286189	-2.638873	0.00229682
15040	-28.6711	-23.8801	-4.79099	0.01	0.7731307	-2.103717	0.007875592
15050	-30.6704	-25.8234	-4.84707	0.01	0.5600797	-3.025296	0.0009434177
15060	-30.6791	-25.8909	-4.78822	0.01	0.7684806	-1.746671	0.01791965
15070	-30.2693	-25.0395	-5.22978	0.01	1.113998	-1.764823	0.0171861
15080	-29.4572	-24.5421	-4.91509	0.01	0.5217811	-2.001997	0.00995412
15090	-29.2078	-24.3202	-4.88757	0.01	0.5356465	-2.548929	0.00282534
15100	-29.0276	-24.1954	-4.83223	0.01	0.5708255	-2.078761	0.008341396
15110	-29.098	-23.925	-5.17295	0.01	1.080673	-1.954424	0.01110647
15120	-29.4884	-23.7118	-5.77662	0.01	1.400467	-1.911648	0.0122561
15130	-29.0678	-23.223	-5.84481	0.01	1.433855	-2.19789	0.006340296
15140	-28.9121	-24.0419	-4.87017	0.01	0.545433	-2.172565	0.006721024
15150	-28.9241	-23.5818	-5.34232	0.01	1.177118	-2.030401	0.009323937
15160	-29.1633	-23.1787	-5.98458	0.01	1.501464	-2.203859	0.006253763
15170	-28.9993	-23.3343	-5.66503	0.01	1.345102	-2.26542	0.005427257
15180	-29.396	-24.6258	-4.77028	0.01	0.7291662	-2.697528	0.002006654
15190	-29.2034	-24.4402	-4.76329	0.01	0.6883261	-2.6282	0.002353967
15200	-30.5141	-25.397	-5.11704	0.01	0.4513235	-2.902499	0.001251701
15210	-29.3082	-24.511	-4.79719	0.01	0.603384	-2.6398	0.002291922
15220	-28.7069	-23.7126	-4.99427	0.01	0.9654522	-2.366203	0.004303258
15230	-28.7324	-23.4429	-5.28949	0.01	1.1479	-2.214353	0.006104462
15240	-30.5461	-24.5472	-5.9989	0.01	0.3131703	-2.594118	0.002546141
15250	-30.0882	-23.6682	-6.42	0.01	1.70769	-2.511089	0.003082559
15260	-29.3773	-24.6006	-4.77672	0.01	0.7459983	-1.914591	0.01217331
15270	-28.6796	-23.9161	-4.76349	0.01	0.6803714	-2.368111	0.004284392
15280	-31.2884	-25.9157	-5.37266	0.01	1.193613	-3.077554	0.000836461
15290	-28.7665	-23.9849	-4.78169	0.01	0.7564904	-2.448996	0.003556342
15300	-31.873	-22.2145	-9.65854	0.01	3.285405	-2.190656	0.006446801
15310	-30.1575	-24.2285	-5.92902	0.01	1.474705	-2.658399	0.002195843
15320	-29.4056	-24.6359	-4.76971	0.01	0.6494042	-2.690365	0.002040023
15330	-28.9081	-24.1403	-4.76779	0.01	0.6554371	-2.497196	0.003182759
15340	-28.8487	-23.7971	-5.05167	0.01	1.004742	-2.021091	0.009525957
15350	-29.4164	-23.3657	-6.05067	0.01	1.533123	-1.971296	0.01068327
15360	-28.5837	-23.8171	-4.76661	0.01	0.7158831	-2.230264	0.005884854
15370	-31.3472	-25.4823	-5.86491	0.01	1.44364	-2.983611	0.001038458
15380	-28.982	-24.1321	-4.84986	0.01	0.5581906	-2.111482	0.007736036
15390	-28.7829	-23.9725	-4.81044	0.01	0.8013635	-2.047694	0.008959966
15400	-33.9947	-26.2573	-7.73746	0.01	2.326728	-3.191597	0.0006432844
15410	-32.1462	-22.0296	-10.1167	0.01	3.529168	-2.140932	0.007228826
15420	-28.7758	-24.0014	-4.77439	0.01	0.7404761	-2.066212	0.008585947
15430	-28.8063	-23.9779	-4.82836	0.01	0.5738508	-2.201884	0.006282258
15440	-29.5484	-24.3798	-5.16861	0.01	0.4381555	-2.082951	0.008261317
15450	-29.03	-23.3069	-5.72313	0.01	1.374054	-2.257246	0.005530369
15460	-28.8527	-24.0164	-4.83634	0.01	0.5677219	-2.380294	0.004165872
15470	-32.9079	-27.4191	-5.48878	0.01	0.3763311	-3.410809	0.000388321
15480	-30.0442	-22.7503	-7.29398	0.01	2.116742	-2.150984	0.007063438
15490	-32.036	-23.6458	-8.39024	0.01	2.642313	-2.595153	0.002540077
15500	-33.9109	-26.0686	-7.8423	0.01	2.376836	-1.516473	0.03044578
15510	-33.7732	-21.7039	-12.0693	0.01	4.64727	-2.184238	0.006542779
15520	-29.0579	-23.5006	-5.55725	0.01	1.290548	-2.01435	0.009674974
15530	-29.0616	-23.6897	-5.37195	0.01	1.193232	-1.983298	0.01039206
15540	-29.2986	-23.2299	-6.06874	0.01	1.541747	-2.281587	0.00522893
15550	-31.1299	-22.5624	-8.56756	0.01	2.72967	-2.246986	0.005662572
15560	-30.3339	-25.2698	-5.06414	0.01	1.012936	-2.907159	0.001238343
15570	-29.3444	-24.3911	-4.95332	0.01	0.5049717	-2.0474	0.008966019
15580	-30.7466	-22.9169	-7.8297	0.01	2.370802	-2.336157	0.004611508
15590	-29.1487	-23.9509	-5.19776	0.01	1.095366	-1.943257	0.01139575
15600	-28.6061	-23.7271	-4.87897	0.01	0.8741553	-2.131145	0.00739358
15610	-29.0748	-24.1042	-4.97057	0.01	0.4981073	-2.169334	0.006771203
15620	-29.7423	-24.1774	-5.56491	0.01	0.3649129	-2.366277	0.004302526
15630	-30.0858	-24.6956	-5.39024	0.01	1.20309	-2.766565	0.001711729
15640	-28.6341	-23.6109	-5.02319	0.01	0.9855979	-2.134684	0.007333587
15650	-29.4413	-23.1979	-6.24333	0.01	1.624577	-2.006182	0.009858658
15660	-29.3954	-23.5209	-5.8745	0.01	1.448299	-1.948597	0.01125649
15670	-28.9985	-23.9432	-5.0553	0.01	1.007138	-2.496251	0.003189697
15680	-29.7831	-25.0007	-4.7824	0.01	0.7578717	-1.84959	0.01413871
15690	-30.3639	-23.1858	-7.17812	0.01	2.062307	-2.390806	0.004066252
15700	-28.9839	-23.2602	-5.7237	0.01	1.374337	-2.171626	0.006735559
15710	-30.6883	-23.1483	-7.53995	0.01	2.232845	-2.403297	0.003950967
15720	-30.3113	-22.6305	-7.6808	0.01	2.299727	-2.132691	0.007367304
15730	-28.7087	-23.5837	-5.12493	0.01	1.051517	-2.101697	0.0079123
15740	-28.93	-23.2944	-5.63557	0.01	1.330307	-2.17765	0.006642776
15750	-29.8594	-24.9133	-4.94609	0.01	0.9299114	-2.804624	0.001568106
15760	-28.8816	-23.9909	-4.89068	0.01	0.8846067	-2.488721	0.003245478
15770	-30.5204	-25.0595	-5.46092	0.01	0.3807514	-2.79475	0.001604169
15780	-29.3583	-24.1136	-5.24464	0.01	0.4208034	-2.343618	0.004532962
15790	-28.6057	-23.7215	-4.88419	0.01	0.8788579	-2.325196	0.004729379
15800	-29.2159	-23.1656	-6.05028	0.01	1.532935	-2.216244	0.006077931
15810	-29.0925	-23.3515	-5.74098	0.01	1.382894	-2.043385	0.009049298
15820	-31.405	-22.8952	-8.5098	0.01	2.701131	-2.377498	0.00419278
15830	-29.4242	-24.2946	-5.12959	0.01	0.4480001	-2.108054	0.007797331
15840	-29.2622	-23.174	-6.08812	0.01	1.550988	-2.239427	0.005761991
15850	-28.7927	-23.965	-4.82776	0.01	0.5743263	-2.324072	0.004741637
15860	-30.3499	-23.65	-6.69995	0.01	1.838663	-1.823529	0.01501312
15870	-28.9342	-23.4782	-5.45598	0.01	1.238018	-2.050748	0.008897166
15880	-29.3974	-24.6323	-4.76506	0.01	0.667104	-2.691564	0.002034399
15890	-29.8603	-25.0847	-4.77562	0.01	0.635373	-1.870622	0.01347034
15900	-28.8235	-23.5365	-5.287	0.01	1.146508	-2.325513	0.004725931
15910	-29.8426	-23.1604	-6.68223	0.01	1.830387	-1.944147	0.01137242
15920	-32.3272	-22.253	-10.0743	0.01	3.506324	-1.842786	0.01436196
15930	-31.037	-22.4383	-8.59865	0.01	2.745064	-2.178486	0.006630006
15940	-32.901	-27.2012	-5.69983	0.01	1.36248	-3.380617	0.0004162779
15950	-29.4606	-23.593	-5.8676	0.01	1.444949	-2.441499	0.003618271
15960	-28.9685	-24.1195	-4.84903	0.01	0.8454037	-2.534676	0.002919607
15970	-28.7956	-23.85	-4.94551	0.01	0.9294613	-2.433423	0.003686185
15980	-28.8598	-23.3634	-5.49639	0.01	1.259148	-2.226358	0.00593803
15990	-29.6792	-23.9658	-5.71342	0.01	1.369234	-1.865832	0.01361972
16000	-28.6938	-23.9305	-4.76331	0.01	0.6849269	-2.382976	0.004140221
16010	-31.7632	-26.381	-5.38219	0.01	0.3940466	-3.160125	0.0006916324
16020	-29.6532	-22.9499	-6.70334	0.01	1.840249	-2.054498	0.008820679
16030	-30.0526	-24.254	-5.79855	0.01	1.411241	-2.659607	0.002189742
16040	-28.795	-23.3874	-5.40766	0.01	1.212416	-2.183632	0.006551904
16050	-29.6131	-22.9296	-6.68352	0.01	1.830991	-2.14612	0.007142997
16060	-30.0362	-24.6649	-5.37132	0.01	0.3959858	-2.66088	0.002183333
16070	-29.4207	-24.5888	-4.83184	0.01	0.8270774	-2.697779	0.002005492
16080	-29.008	-23.248	-5.75996	0.01	1.392265	-2.14636	0.007139042
16090	-28.6151	-23.5544	-5.0607	0.01	1.010685	-2.19846	0.00633199
16100	-28.6042	-23.8409	-4.76329	0.01	0.688541	-2.247594	0.005654656
16110	-28.6126	-23.8005	-4.81219	0.01	0.8036269	-2.132465	0.007371152
16120	-29.1861	-23.1502	-6.03592	0.01	1.526071	-2.179531	0.006614066
16130	-29.4583	-23.0319	-6.42637	0.01	1.710679	-2.075957	0.008395422
16140	-30.6746	-25.345	-5.32961	0.01	1.170147	-2.93579	0.001159337
16150	-30.0671	-23.2806	-6.78644	0.01	1.879064	-2.396513	0.004013163
16160	-29.2703	-23.1029	-6.16736	0.01	1.588638	-2.170086	0.006759492
16170	-28.8859	-23.5998	-5.28609	0.01	1.145996	-2.037128	0.00918061
16180	-28.702	-23.9353	-4.76673	0.01	0.7164162	-2.403087	0.00395287
16190	-28.6501	-23.8247	-4.82544	0.01	0.819784	-2.375709	0.004210084
16200	-32.0275	-22.004	-10.0235	0.01	3.479065	-2.102816	0.007891943
16210	-30.9524	-22.4154	-8.53701	0.01	2.714566	-1.983159	0.0103954
16220	-29.4172	-23.5179	-5.89925	0.01	1.460309	-2.412933	0.003864267
16230	-30.2163	-24.0183	-6.198	0.01	1.603148	-2.609269	0.002458846
16240	-31.6612	-26.8817	-4.77945	0.01	0.6281996	-1.692766	0.02028777
16250	-29.0238	-24.2591	-4.76464	0.01	0.7053958	-2.000201	0.00999537
16260	-29.3519	-23.0887	-6.26321	0.01	1.633955	-2.080652	0.008305152
16270	-29.2906	-23.9861	-5.30445	0.01	1.156244	-2.540775	0.002878889
16280	-28.9304	-23.3455	-5.58494	0.01	1.304679	-2.247758	0.005652522
16290	-29.5807	-23.2309	-6.34985	0.01	1.674753	-1.971119	0.01068763
16300	-29.1792	-23.6815	-5.49773	0.01	1.259846	-2.440016	0.003630649
16310	-28.9072	-24.0129	-4.89437	0.01	0.5320495	-2.34215	0.004548308
16320	-28.8866	-24.0305	-4.85609	0.01	0.5540992	-2.383486	0.004135366
16330	-28.6163	-23.8216	-4.79466	0.01	0.7789934	-2.136763	0.007298564
16340	-29.7738	-24.8621	-4.91176	0.01	0.5233679	-2.748356	0.001785026
16350	-29.2496	-24.483	-4.76657	0.01	0.6600014	-1.964533	0.01085094
16360	-28.9375	-23.604	-5.33346	0.01	1.172266	-2.378527	0.004182854
16370	-30.2129	-23.2099	-7.00301	0.01	1.980277	-2.386206	0.004109549
16380	-30.3549	-24.5092	-5.8457	0.01	1.43429	-2.734127	0.001844476
16390	-28.7206	-23.9323	-4.7883	0.01	0.76862	-2.42357	0.003770773
16400	-29.2508	-23.1219	-6.1289	0.01	1.570387	-2.107094	0.007814579
16410	-28.9013	-23.3728	-5.5285	0.01	1.275775	-2.256491	0.005539992
16420	-30.629	-24.252	-6.37691	0.01	1.687466	-2.684251	0.002068947
16430	-28.8459	-24.0775	-4.76834	0.01	0.7227426	-2.486085	0.003265239
16440	-29.5477	-23.1149	-6.43281	0.01	1.713698	-2.271459	0.005352313
16450	-28.7152	-23.9409	-4.77434	0.01	0.638039	-2.360708	0.004358048
